Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2022-02-07 04:00:00,42819.00000000,43000.00000000,42551.96000000,42723.92000000,5908.75547000,2022-02-07 07:59:59.999,252698504.18832060,161529,3097.42436000,132482495.98837870,0
2022-02-07 08:00:00,42723.91000000,42767.69000000,42234.09000000,42720.03000000,5775.99721000,2022-02-07 11:59:59.999,245786629.18042020,164437,2869.97615000,122109922.93646230,0
2022-02-07 12:00:00,42720.03000000,43895.02000000,42490.02000000,43835.59000000,11355.37938000,2022-02-07 15:59:59.999,490202925.96490140,312863,5812.22903000,251035231.73701070,0
2022-02-07 16:00:00,43835.59000000,44500.50000000,43484.91000000,44252.80000000,12059.29967000,2022-02-07 19:59:59.999,530557593.20591960,336451,6226.22912000,274082712.85360860,0
2022-02-07 20:00:00,44252.31000000,44438.93000000,43742.90000000,43839.99000000,6039.72101000,2022-02-07 23:59:59.999,265959425.54763020,186797,2949.53629000,129907609.53945730,0
2022-02-08 00:00:00,43839.99000000,44185.00000000,43555.72000000,44178.57000000,6089.41865000,2022-02-08 03:59:59.999,267408192.13933370,153283,2854.33173000,125374367.47443330,0
2022-02-08 04:00:00,44178.57000000,45492.00000000,44073.73000000,44855.00000000,12482.11456000,2022-02-08 07:59:59.999,558817035.86968370,339602,6300.45062000,281991958.66476480,0
2022-02-08 08:00:00,44855.00000000,44919.77000000,43520.96000000,43988.30000000,16705.18579000,2022-02-08 11:59:59.999,734835694.17887160,416911,8615.42833000,378751336.86824530,0
2022-02-08 12:00:00,43988.30000000,43988.31000000,42854.81000000,43429.31000000,12432.46818000,2022-02-08 15:59:59.999,539485741.31606220,320731,6560.03316000,284629374.40866950,0
2022-02-08 16:00:00,43429.32000000,43685.20000000,42666.00000000,42998.65000000,9095.17318000,2022-02-08 19:59:59.999,392023865.80164950,218866,4474.87619000,192965593.68883360,0
2022-02-08 20:00:00,43000.53000000,44393.36000000,42938.36000000,44042.99000000,8075.93351000,2022-02-08 23:59:59.999,354915442.19213310,203957,4198.97334000,184465991.36105660,0
2022-02-09 00:00:00,44043.00000000,44341.88000000,43117.92000000,43343.28000000,6322.35073000,2022-02-09 03:59:59.999,276450208.23476860,174340,2783.34117000,121689015.07011950,0
2022-02-09 04:00:00,43343.28000000,43918.52000000,43125.00000000,43807.75000000,4631.70351000,2022-02-09 07:59:59.999,201755910.41706160,145584,2185.23056000,95193632.42310980,0
2022-02-09 08:00:00,43807.75000000,43939.00000000,43181.91000000,43715.45000000,5258.09575000,2022-02-09 11:59:59.999,228917793.13747820,166085,2627.75333000,114421240.40229890,0
2022-02-09 12:00:00,43715.46000000,44471.40000000,43617.61000000,43867.63000000,7811.59416000,2022-02-09 15:59:59.999,344235114.86999800,234286,4041.05044000,178078895.87310660,0
2022-02-09 16:00:00,43867.63000000,44700.00000000,43579.66000000,44463.43000000,6189.45543000,2022-02-09 19:59:59.999,273453590.17539750,201599,3375.17549000,149157990.70887600,0
2022-02-09 20:00:00,44466.23000000,44799.00000000,44189.00000000,44372.72000000,4214.96771000,2022-02-09 23:59:59.999,187687522.30839560,144501,2103.05009000,93669937.93433130,0
2022-02-10 00:00:00,44372.71000000,44400.00000000,43542.14000000,43775.42000000,5357.42965000,2022-02-10 03:59:59.999,235975407.71427670,152584,2369.79482000,104395513.96363100,0
2022-02-10 04:00:00,43775.42000000,44131.60000000,43575.22000000,44092.42000000,3346.73043000,2022-02-10 07:59:59.999,146779687.41910410,116598,1542.09420000,67639063.05943100,0
2022-02-10 08:00:00,44092.43000000,45177.96000000,44055.86000000,44834.09000000,7254.84317000,2022-02-10 11:59:59.999,323553393.85028620,214208,3722.32372000,166088150.43391390,0
2022-02-10 12:00:00,44834.09000000,45669.71000000,43174.01000000,44947.10000000,24969.59606000,2022-02-10 15:59:59.999,1107931267.00818770,533609,12699.16764000,564041297.86448670,0
2022-02-10 16:00:00,44947.12000000,45821.00000000,44341.07000000,44373.97000000,13381.10677000,2022-02-10 19:59:59.999,604255434.27216390,313659,6228.29343000,281304077.23808490,0
2022-02-10 20:00:00,44373.95000000,44601.14000000,43333.42000000,43495.44000000,8047.58483000,2022-02-10 23:59:59.999,353693182.95876440,210825,3761.44864000,165403793.30817280,0
2022-02-11 00:00:00,43495.44000000,43749.86000000,42600.00000000,43343.71000000,10110.92730000,2022-02-11 03:59:59.999,436271544.38195440,220476,4917.68704000,212222198.41425770,0
2022-02-11 04:00:00,43342.92000000,43416.22000000,42814.23000000,43359.25000000,3941.73806000,2022-02-11 07:59:59.999,169980157.50618910,120019,1892.99568000,81642162.61255750,0
2022-02-11 08:00:00,43359.24000000,43600.00000000,42851.00000000,43357.53000000,5475.47369000,2022-02-11 11:59:59.999,237471193.63729580,153831,2756.50931000,119546056.45392740,0
2022-02-11 12:00:00,43357.53000000,43920.00000000,43253.31000000,43669.01000000,7581.10170000,2022-02-11 15:59:59.999,330730674.65286890,227148,3743.09878000,163309961.93428930,0
2022-02-11 16:00:00,43669.02000000,43767.16000000,42050.00000000,42742.63000000,10610.87665000,2022-02-11 19:59:59.999,455785591.63256090,258056,5142.53176000,221026353.37016470,0
2022-02-11 20:00:00,42742.63000000,42865.58000000,41938.51000000,42373.73000000,7255.05130000,2022-02-11 23:59:59.999,307627606.69508420,189824,3610.94658000,153167181.24444620,0
2022-02-12 00:00:00,42373.73000000,42485.66000000,42156.99000000,42288.46000000,3288.29465000,2022-02-12 03:59:59.999,139203096.12006260,112204,1566.24784000,66303490.45221140,0
2022-02-12 04:00:00,42288.45000000,42428.30000000,41688.88000000,42103.94000000,4367.69845000,2022-02-12 07:59:59.999,183946909.78884540,146418,2000.73313000,84261753.85775380,0
2022-02-12 08:00:00,42103.94000000,42459.06000000,41888.82000000,42406.48000000,3812.64672000,2022-02-12 11:59:59.999,161108577.87262920,132844,1936.55998000,81850387.92601050,0
2022-02-12 12:00:00,42406.48000000,42445.85000000,41800.13000000,42123.93000000,4622.69088000,2022-02-12 15:59:59.999,194635869.29811060,140099,2219.76027000,93448449.92034780,0
2022-02-12 16:00:00,42123.92000000,43079.49000000,41995.20000000,42662.47000000,6078.07210000,2022-02-12 19:59:59.999,259271023.24105260,163282,3101.31646000,132292106.66436670,0
2022-02-12 20:00:00,42662.47000000,42752.99000000,41700.00000000,42217.87000000,4387.45401000,2022-02-12 23:59:59.999,184970528.40302410,135475,1989.98554000,83905466.60850350,0
2022-02-13 00:00:00,42217.87000000,42508.47000000,42057.26000000,42230.00000000,2330.39143000,2022-02-13 03:59:59.999,98557847.16819230,78584,1140.43345000,48231699.52869200,0
2022-02-13 04:00:00,42229.99000000,42490.01000000,42119.35000000,42412.40000000,1777.84404000,2022-02-13 07:59:59.999,75226156.53759760,70506,845.48167000,35781285.85206390,0
2022-02-13 08:00:00,42412.39000000,42654.64000000,42243.48000000,42470.73000000,2634.53051000,2022-02-13 11:59:59.999,111881261.05393370,95938,1251.08222000,53139279.31567510,0
2022-02-13 12:00:00,42470.72000000,42760.00000000,42138.17000000,42559.97000000,3618.82766000,2022-02-13 15:59:59.999,153832299.02843840,117491,1712.03243000,72776722.42240080,0
2022-02-13 16:00:00,42559.97000000,42580.00000000,41870.00000000,42031.16000000,4470.06705000,2022-02-13 19:59:59.999,188490920.72941350,148526,2041.72397000,86095919.38538310,0
2022-02-13 20:00:00,42031.17000000,42497.85000000,41929.42000000,42053.66000000,2900.42044000,2022-02-13 23:59:59.999,122544827.13538100,113853,1342.37928000,56716679.55551480,0
2022-02-14 00:00:00,42053.65000000,42180.04000000,41550.56000000,41916.43000000,5168.08194000,2022-02-14 03:59:59.999,216216464.07335490,136051,2452.45434000,102606548.41288390,0
2022-02-14 04:00:00,41916.42000000,42368.21000000,41734.70000000,42314.42000000,3722.30411000,2022-02-14 07:59:59.999,156437298.91803050,112196,1747.27901000,73448303.01008610,0
2022-02-14 08:00:00,42314.42000000,42415.00000000,41922.48000000,42117.87000000,4919.49954000,2022-02-14 11:59:59.999,207413524.67223380,124531,2334.25128000,98393147.66881460,0
2022-02-14 12:00:00,42112.71000000,42842.40000000,41961.13000000,42584.97000000,8465.74177000,2022-02-14 15:59:59.999,359691647.85758380,211087,4321.76386000,183602750.93737840,0
2022-02-14 16:00:00,42584.97000000,42818.35000000,41803.17000000,42119.31000000,7727.34218000,2022-02-14 19:59:59.999,327327983.62952960,169488,3956.09924000,167497458.45633020,0
2022-02-14 20:00:00,42119.31000000,42800.00000000,41933.95000000,42535.94000000,4007.16106000,2022-02-14 23:59:59.999,169840912.29385360,114269,2100.91899000,89050442.68048180,0
2022-02-15 00:00:00,42535.94000000,43700.00000000,42427.03000000,43567.76000000,7369.37671000,2022-02-15 03:59:59.999,318949869.18993140,183781,3737.99582000,161721402.89817100,0
2022-02-15 04:00:00,43567.75000000,43781.97000000,43397.10000000,43691.57000000,4329.57517000,2022-02-15 07:59:59.999,188743902.11293210,120147,1999.58108000,87172210.36928220,0
2022-02-15 08:00:00,43691.57000000,44425.85000000,43608.67000000,44233.60000000,9378.32292000,2022-02-15 11:59:59.999,413017570.88800610,209285,4777.78293000,210434308.62524160,0
2022-02-15 12:00:00,44233.60000000,44500.00000000,44024.03000000,44198.96000000,7094.58110000,2022-02-15 15:59:59.999,313962571.36428720,170640,3523.21640000,155933022.77645770,0
2022-02-15 16:00:00,44198.97000000,44259.37000000,43846.07000000,43993.95000000,4915.19058000,2022-02-15 19:59:59.999,216480900.18573910,155783,2374.11315000,104570181.02547390,0
2022-02-15 20:00:00,43993.94000000,44751.40000000,43941.28000000,44544.86000000,5008.14928000,2022-02-15 23:59:59.999,221701119.88476310,151058,2767.63496000,122532275.51821890,0
2022-02-16 00:00:00,44544.85000000,44549.97000000,43877.18000000,43971.26000000,4792.55593000,2022-02-16 03:59:59.999,211373677.30805750,135939,2281.66616000,100642269.42161440,0
2022-02-16 04:00:00,43971.27000000,44191.77000000,43673.92000000,44184.20000000,3811.49504000,2022-02-16 07:59:59.999,167484497.23645840,115065,1860.90167000,81766178.24603890,0
2022-02-16 08:00:00,44184.19000000,44327.55000000,43876.00000000,44173.15000000,3718.85182000,2022-02-16 11:59:59.999,164151919.88917530,118494,1797.10887000,79322287.57096420,0
2022-02-16 12:00:00,44173.15000000,44214.11000000,43307.00000000,43598.63000000,7100.17110000,2022-02-16 15:59:59.999,310335390.03140500,209438,3639.78080000,159094680.86571330,0
2022-02-16 16:00:00,43598.62000000,44344.64000000,43350.00000000,44220.00000000,6131.78678000,2022-02-16 19:59:59.999,268984032.07216420,148322,3125.72708000,137131669.04721510,0
2022-02-16 20:00:00,44219.99000000,44376.58000000,43823.09000000,43873.56000000,2917.01203000,2022-02-16 23:59:59.999,128643985.76458490,96487,1401.51079000,61816387.86504130,0
2022-02-17 00:00:00,43873.56000000,44164.71000000,43575.04000000,43583.05000000,3545.31414000,2022-02-17 03:59:59.999,155755981.89323580,105434,1525.85432000,67034144.07041130,0
2022-02-17 04:00:00,43580.00000000,43950.00000000,43350.00000000,43919.46000000,4058.38755000,2022-02-17 07:59:59.999,177067677.89331750,108569,1755.18780000,76621755.55149210,0
2022-02-17 08:00:00,43919.46000000,44022.36000000,42900.00000000,43164.05000000,7089.09929000,2022-02-17 11:59:59.999,306963584.08717180,171078,3378.08003000,146279636.41104640,0
2022-02-17 12:00:00,43164.05000000,43340.65000000,41700.00000000,41925.44000000,12817.36170000,2022-02-17 15:59:59.999,542633475.37231580,255534,5847.89450000,247628435.77865710,0
2022-02-17 16:00:00,41925.44000000,42111.00000000,40750.02000000,41201.62000000,11025.42620000,2022-02-17 19:59:59.999,457133455.63230100,236533,5070.50281000,210363354.02636610,0
2022-02-17 20:00:00,41204.22000000,41204.22000000,40073.21000000,40515.70000000,8710.40606000,2022-02-17 23:59:59.999,353845988.06972490,190510,3891.08656000,158110883.94388540,0
2022-02-18 00:00:00,40515.71000000,40950.00000000,40300.00000000,40691.98000000,5300.41799000,2022-02-18 03:59:59.999,215339173.53838190,127103,2458.45802000,99879685.45605280,0
2022-02-18 04:00:00,40691.97000000,40780.64000000,40493.31000000,40665.81000000,3464.12026000,2022-02-18 07:59:59.999,140827696.80807980,122766,1542.68099000,62718259.31292570,0
2022-02-18 08:00:00,40665.81000000,40959.88000000,40101.01000000,40178.94000000,5962.75694000,2022-02-18 11:59:59.999,242048089.33755650,171925,2735.21235000,111030627.57629780,0
2022-02-18 12:00:00,40178.95000000,40799.00000000,39616.72000000,39832.03000000,15730.48800000,2022-02-18 15:59:59.999,631688498.10273070,278905,7222.75620000,290109680.97548490,0
2022-02-18 16:00:00,39832.02000000,40438.27000000,39450.00000000,40216.80000000,9738.09073000,2022-02-18 19:59:59.999,389724139.55922110,212854,4831.02790000,193459608.01909280,0
2022-02-18 20:00:00,40216.79000000,40286.09000000,39711.31000000,39974.44000000,3650.04849000,2022-02-18 23:59:59.999,145994768.60678610,112329,1818.93218000,72755211.07409850,0
2022-02-19 00:00:00,39974.45000000,40307.22000000,39915.89000000,40125.12000000,2584.52930000,2022-02-19 03:59:59.999,103737820.23919470,86040,1224.50226000,49154144.29230160,0
2022-02-19 04:00:00,40125.13000000,40444.32000000,40060.88000000,40263.71000000,2279.67412000,2022-02-19 07:59:59.999,91779945.30909010,86455,1118.62258000,45040762.27796190,0
2022-02-19 08:00:00,40263.70000000,40301.11000000,39648.60000000,39842.54000000,4264.32645000,2022-02-19 11:59:59.999,170186841.53127370,126365,1779.41982000,71019152.81346120,0
2022-02-19 12:00:00,39842.53000000,40076.94000000,39639.03000000,39969.93000000,3923.19584000,2022-02-19 15:59:59.999,156404629.64613800,121470,1934.14735000,77118996.17001320,0
2022-02-19 16:00:00,39969.92000000,40345.62000000,39850.00000000,39974.66000000,3240.99581000,2022-02-19 19:59:59.999,129921642.05621140,100687,1575.33128000,63166577.82087300,0
2022-02-19 20:00:00,39974.66000000,40140.00000000,39800.00000000,40079.17000000,1749.33358000,2022-02-19 23:59:59.999,69929757.28276130,65636,742.95171000,29710210.25719210,0
2022-02-20 00:00:00,40079.17000000,40125.44000000,39700.00000000,39794.59000000,2330.85530000,2022-02-20 03:59:59.999,92987750.41694020,77682,976.05096000,38944174.49954810,0
2022-02-20 04:00:00,39794.59000000,39843.59000000,38581.10000000,38796.64000000,9438.50276000,2022-02-20 07:59:59.999,369249416.94839130,187956,4162.45003000,162779053.74076530,0
2022-02-20 08:00:00,38796.63000000,38836.18000000,38000.00000000,38343.99000000,9315.50139000,2022-02-20 11:59:59.999,356831167.34562140,195581,4118.16574000,157739522.28698580,0
2022-02-20 12:00:00,38343.99000000,38616.00000000,38022.00000000,38335.04000000,4624.96929000,2022-02-20 15:59:59.999,177049796.61353840,131738,2248.23115000,86077757.85356880,0
2022-02-20 16:00:00,38337.20000000,38507.31000000,38180.10000000,38397.22000000,2783.66492000,2022-02-20 19:59:59.999,106775884.36897860,93231,1399.61375000,53692786.54813430,0
2022-02-20 20:00:00,38397.22000000,38979.12000000,38048.49000000,38386.89000000,4945.79645000,2022-02-20 23:59:59.999,190322585.75840970,125047,2433.74229000,93663871.52015600,0
2022-02-21 00:00:00,38386.89000000,39388.00000000,38182.98000000,38919.25000000,6481.37951000,2022-02-21 03:59:59.999,252227733.81459520,145388,3356.34753000,130620627.65978050,0
2022-02-21 04:00:00,38919.25000000,39494.35000000,38909.26000000,39294.07000000,4179.79433000,2022-02-21 07:59:59.999,163887621.14176330,109622,2217.98812000,86961306.16939440,0
2022-02-21 08:00:00,39294.06000000,39362.15000000,37348.49000000,37577.33000000,10358.56868000,2022-02-21 11:59:59.999,397161020.27226650,219724,4693.33479000,179896948.25019040,0
2022-02-21 12:00:00,37576.10000000,39283.07000000,37213.63000000,38827.94000000,17003.85957000,2022-02-21 15:59:59.999,648884086.01003920,335558,8623.67609000,329252375.75668850,0
2022-02-21 16:00:00,38827.93000000,39141.41000000,37500.00000000,38135.21000000,12272.80546000,2022-02-21 19:59:59.999,468752163.21480240,256690,5944.96769000,227068841.14149260,0
2022-02-21 20:00:00,38135.20000000,38448.27000000,36800.00000000,37008.16000000,12051.27741000,2022-02-21 23:59:59.999,451114696.40829410,285308,5780.82136000,216472217.29833090,0
2022-02-22 00:00:00,37008.16000000,37468.35000000,36350.00000000,36591.06000000,11180.78409000,2022-02-22 03:59:59.999,412394468.16711040,225980,5281.44066000,194904101.98831190,0
2022-02-22 04:00:00,36591.06000000,37250.23000000,36515.87000000,36771.66000000,8523.06137000,2022-02-22 07:59:59.999,313424657.96989380,184536,4290.11340000,157817114.77286190,0
2022-02-22 08:00:00,36771.65000000,37865.00000000,36756.53000000,37519.48000000,8567.41295000,2022-02-22 11:59:59.999,319882709.77487610,198421,4538.38634000,169490331.81365650,0
2022-02-22 12:00:00,37519.47000000,38298.48000000,37274.38000000,37759.90000000,11164.11113000,2022-02-22 15:59:59.999,421830061.15562920,244809,5723.27881000,216244339.32189870,0
2022-02-22 16:00:00,37759.90000000,38169.08000000,37380.00000000,38065.32000000,9337.43038000,2022-02-22 19:59:59.999,352318806.55354510,215898,4839.52516000,182639020.16982540,0
2022-02-22 20:00:00,38065.32000000,38429.00000000,37755.01000000,38230.33000000,5013.14597000,2022-02-22 23:59:59.999,190777527.13386300,142883,2649.99138000,100853218.85875200,0
2022-02-23 00:00:00,38230.33000000,38354.56000000,37528.33000000,37750.67000000,5041.08267000,2022-02-23 03:59:59.999,191262471.02666680,134720,2406.06045000,91299932.86113730,0
2022-02-23 04:00:00,37750.66000000,38213.11000000,37712.93000000,38151.17000000,4692.47418000,2022-02-23 07:59:59.999,178354461.94995880,133428,2405.66373000,91436074.37258830,0
2022-02-23 08:00:00,38151.16000000,39125.47000000,38081.12000000,38782.91000000,8941.95274000,2022-02-23 11:59:59.999,346197887.98628140,194202,4661.98062000,180459070.24839740,0
2022-02-23 12:00:00,38782.91000000,39249.93000000,38450.00000000,38512.51000000,8262.37861000,2022-02-23 15:59:59.999,320634916.18276090,183085,4319.86774000,167648221.53503910,0
2022-02-23 16:00:00,38512.51000000,38780.00000000,37536.00000000,37615.81000000,9521.08684000,2022-02-23 19:59:59.999,363074514.27039600,206616,4292.81701000,163802775.49277780,0
2022-02-23 20:00:00,37615.81000000,37796.36000000,37036.79000000,37250.01000000,7101.75696000,2022-02-23 23:59:59.999,265962435.82387320,178821,3363.56625000,125993867.52189180,0
2022-02-24 00:00:00,37250.02000000,37427.81000000,34720.53000000,34936.89000000,21666.07603000,2022-02-24 03:59:59.999,778418005.77719540,480164,9156.74324000,329038182.66703240,0
2022-02-24 04:00:00,34936.90000000,35515.83000000,34322.28000000,35312.05000000,26065.63785000,2022-02-24 07:59:59.999,908076021.64705280,512650,13228.18527000,461001524.69228360,0
2022-02-24 08:00:00,35312.04000000,35885.00000000,34818.09000000,35442.22000000,19463.61471000,2022-02-24 11:59:59.999,687611642.34445610,379611,10188.30486000,359863499.33301070,0
2022-02-24 12:00:00,35442.23000000,36100.00000000,35035.00000000,35919.96000000,18084.92800000,2022-02-24 15:59:59.999,642664593.96458850,383590,9169.47702000,325819815.15709690,0
2022-02-24 16:00:00,35919.96000000,37366.36000000,35721.96000000,37300.00000000,16813.29053000,2022-02-24 19:59:59.999,611514605.49882940,372721,8454.66045000,307663552.87583220,0
2022-02-24 20:00:00,37300.00000000,39843.00000000,37286.02000000,38327.21000000,18382.74746000,2022-02-24 23:59:59.999,706822522.77736590,494044,9905.76056000,380990295.00085140,0
2022-02-25 00:00:00,38328.68000000,39030.01000000,38138.54000000,38923.36000000,8429.24948000,2022-02-25 03:59:59.999,325443641.18124900,219721,4237.41124000,163623259.34061580,0
2022-02-25 04:00:00,38923.37000000,38942.46000000,38291.61000000,38466.24000000,7750.77677000,2022-02-25 07:59:59.999,299059733.35406920,180259,4432.01665000,170943634.58241720,0
2022-02-25 08:00:00,38466.25000000,38876.91000000,38014.37000000,38745.01000000,10204.21877000,2022-02-25 11:59:59.999,392108156.06545040,249279,5633.68801000,216416278.57118140,0
2022-02-25 12:00:00,38745.00000000,39683.53000000,38700.00000000,39410.92000000,15915.93241000,2022-02-25 15:59:59.999,623832718.02998970,361214,8267.33622000,324036586.00604390,0
2022-02-25 16:00:00,39415.46000000,39588.82000000,38537.91000000,38676.14000000,8447.04822000,2022-02-25 19:59:59.999,329390877.99688800,209673,4295.02701000,167503573.93893090,0
2022-02-25 20:00:00,38676.13000000,39600.00000000,38601.00000000,39219.17000000,5827.34560000,2022-02-25 23:59:59.999,228054453.65502270,188412,3038.53676000,118913325.39043930,0
2022-02-26 00:00:00,39219.16000000,40348.45000000,39076.14000000,39390.33000000,7233.92452000,2022-02-26 03:59:59.999,286837819.49263710,214306,3781.48842000,150068093.50975970,0
2022-02-26 04:00:00,39390.33000000,39468.73000000,38910.11000000,39200.00000000,3896.27291000,2022-02-26 07:59:59.999,152659686.25800880,146403,2108.87939000,82626486.39465100,0
2022-02-26 08:00:00,39200.00000000,39546.00000000,38573.18000000,38928.21000000,5787.64974000,2022-02-26 11:59:59.999,225488212.84062140,173655,2600.74974000,101371051.10762360,0
2022-02-26 12:00:00,38928.22000000,39378.60000000,38772.15000000,39215.66000000,4603.87506000,2022-02-26 15:59:59.999,180147805.82099310,142268,2149.42955000,84118754.15231260,0
2022-02-26 16:00:00,39215.66000000,39440.00000000,38823.08000000,39254.12000000,3858.90802000,2022-02-26 19:59:59.999,151122057.11405390,122854,2017.74944000,79046214.44992790,0
2022-02-26 20:00:00,39254.12000000,39700.00000000,38911.00000000,39116.72000000,3980.62655000,2022-02-26 23:59:59.999,156366138.16806580,124771,2000.63942000,78621638.36654200,0
2022-02-27 00:00:00,39116.73000000,39256.58000000,38189.19000000,38606.81000000,5718.57932000,2022-02-27 03:59:59.999,220759800.54780010,156133,2622.83065000,101263313.42137080,0
2022-02-27 04:00:00,38606.80000000,38875.99000000,38458.80000000,38790.93000000,2804.70811000,2022-02-27 07:59:59.999,108501700.99513740,92602,1333.52377000,51588793.94627720,0
2022-02-27 08:00:00,38790.92000000,39548.17000000,38621.57000000,39479.80000000,5715.77884000,2022-02-27 11:59:59.999,223690007.24654570,146972,2968.39761000,116204701.17560960,0
2022-02-27 12:00:00,39479.80000000,39855.70000000,38565.14000000,39357.03000000,10874.89378000,2022-02-27 15:59:59.999,426366396.51817040,278688,5455.48925000,214016612.60401940,0
2022-02-27 16:00:00,39357.03000000,39450.94000000,37500.00000000,37606.49000000,7929.41099000,2022-02-27 19:59:59.999,305485983.34188250,221475,3304.36500000,127509975.44925920,0
2022-02-27 20:00:00,37604.40000000,38299.39000000,37000.00000000,37699.07000000,13186.07615000,2022-02-27 23:59:59.999,495708814.23686590,369883,6104.64452000,229558293.73281830,0
2022-02-28 00:00:00,37699.08000000,38483.53000000,37450.17000000,37793.80000000,6810.98035000,2022-02-28 03:59:59.999,258008323.94168190,179424,3299.51715000,124982152.49764260,0
2022-02-28 04:00:00,37793.80000000,38478.28000000,37451.56000000,38347.58000000,6443.46493000,2022-02-28 07:59:59.999,244708191.57903540,184760,3280.03337000,124580996.01726660,0
2022-02-28 08:00:00,38347.58000000,38672.96000000,38088.71000000,38333.65000000,5955.76279000,2022-02-28 11:59:59.999,228380316.72876290,177849,2933.56669000,112496160.23193990,0
2022-02-28 12:00:00,38333.65000000,40898.00000000,37934.89000000,40824.96000000,21844.85641000,2022-02-28 15:59:59.999,862761554.09597990,464997,11686.26742000,462296108.41010770,0
2022-02-28 16:00:00,40824.96000000,41463.41000000,40693.18000000,41329.44000000,14814.15253000,2022-02-28 19:59:59.999,608482997.22103070,355895,7664.92086000,314899994.54255690,0
2022-02-28 20:00:00,41329.44000000,44225.84000000,41248.41000000,43160.00000000,18076.42157000,2022-02-28 23:59:59.999,772818842.60249440,568162,9679.47529000,413881250.30394450,0
2022-03-01 00:00:00,43160.00000000,43750.00000000,42855.20000000,43147.71000000,9905.06568000,2022-03-01 03:59:59.999,428542551.98649130,291891,5105.82920000,220895810.28680910,0
2022-03-01 04:00:00,43147.71000000,43562.35000000,43040.15000000,43492.96000000,5673.12384000,2022-03-01 07:59:59.999,245697976.98665130,181643,2850.06436000,123448591.67196470,0
2022-03-01 08:00:00,43492.96000000,43887.00000000,42809.98000000,43609.96000000,9959.40661000,2022-03-01 11:59:59.999,432367123.30347680,294441,4847.34184000,210531816.58076710,0
2022-03-01 12:00:00,43609.96000000,44949.00000000,43350.00000000,43643.69000000,21058.89224000,2022-03-01 15:59:59.999,931587371.94795510,615700,10338.24418000,457147289.44794450,0
2022-03-01 16:00:00,43643.69000000,44078.65000000,43111.46000000,43719.49000000,8785.54500000,2022-03-01 19:59:59.999,383132213.90362190,287001,4555.88355000,198691907.26708500,0
2022-03-01 20:00:00,43719.49000000,44506.65000000,43684.16000000,44421.20000000,6361.06536000,2022-03-01 23:59:59.999,280283785.56612350,196195,3240.17772000,142805047.75390400,0
2022-03-02 00:00:00,44421.20000000,44750.00000000,43819.97000000,44324.65000000,9115.71853000,2022-03-02 03:59:59.999,403058288.20481120,259192,4730.73273000,209198813.33411710,0
2022-03-02 04:00:00,44324.64000000,44534.79000000,43653.63000000,43973.09000000,7184.41025000,2022-03-02 07:59:59.999,317041059.17838990,218465,3499.67334000,154465430.46356840,0
2022-03-02 08:00:00,43973.09000000,44341.25000000,43738.27000000,44103.28000000,7152.87993000,2022-03-02 11:59:59.999,314975098.86950990,236753,3363.84133000,148167808.44481830,0
2022-03-02 12:00:00,44103.29000000,45400.00000000,43334.09000000,44126.52000000,21359.60222000,2022-03-02 15:59:59.999,945474885.35175800,555253,10651.57070000,471944540.82186740,0
2022-03-02 16:00:00,44126.51000000,44498.02000000,43433.00000000,43704.42000000,8477.12281000,2022-03-02 19:59:59.999,372786940.37207240,229828,4136.21047000,181874332.28332750,0
2022-03-02 20:00:00,43704.41000000,44380.00000000,43681.30000000,43892.98000000,4492.91707000,2022-03-02 23:59:59.999,197456676.31208280,153640,2242.08453000,98521428.69792750,0
2022-03-03 00:00:00,43892.99000000,44063.15000000,43193.52000000,43305.77000000,7348.58337000,2022-03-03 03:59:59.999,320575344.01713020,199926,3707.23987000,161698061.89293340,0
2022-03-03 04:00:00,43305.76000000,43696.83000000,42915.06000000,43477.05000000,5660.75266000,2022-03-03 07:59:59.999,245274298.09863470,173683,2757.24637000,119501886.38093430,0
2022-03-03 08:00:00,43477.04000000,43621.22000000,43064.46000000,43382.23000000,5817.41058000,2022-03-03 11:59:59.999,252169442.50458750,173087,2893.53013000,125418737.71442400,0
2022-03-03 12:00:00,43382.23000000,44101.12000000,42348.56000000,42547.34000000,15475.09940000,2022-03-03 15:59:59.999,669974630.92741350,334748,7293.95082000,315804261.16929980,0
2022-03-03 16:00:00,42547.34000000,42750.00000000,42055.64000000,42226.74000000,10016.31451000,2022-03-03 19:59:59.999,424655731.37352440,230703,4496.83671000,190663544.15537600,0
2022-03-03 20:00:00,42226.74000000,42703.65000000,41832.28000000,42454.00000000,6622.44969000,2022-03-03 23:59:59.999,279502651.00389760,177173,3289.59723000,138883450.89826460,0
2022-03-04 00:00:00,42454.00000000,42527.30000000,41069.91000000,41449.94000000,10458.06502000,2022-03-04 03:59:59.999,434778679.93044800,231151,4540.24455000,188775725.72000450,0
2022-03-04 04:00:00,41449.93000000,41499.48000000,41100.00000000,41436.98000000,5420.09009000,2022-03-04 07:59:59.999,224014088.03749090,125458,2687.59200000,111068043.15186680,0
2022-03-04 08:00:00,41436.98000000,41904.88000000,40863.01000000,41662.07000000,9526.57356000,2022-03-04 11:59:59.999,395381539.20899020,228943,4800.62008000,199298506.94650540,0
2022-03-04 12:00:00,41662.06000000,41833.00000000,40550.04000000,40694.32000000,13689.02138000,2022-03-04 15:59:59.999,562669255.81950050,300782,6640.55758000,272988115.34393500,0
